pair_id,group_id,doc_id,target
5996,67,7354,0
5997,67,6159,1
5998,67,6990,0
5999,67,6151,1
6000,67,4881,0
6001,67,5167,0
6002,67,4063,1
6003,67,6894,0
6004,67,6948,1
6005,67,4670,0
6006,67,4101,0
6007,67,4962,1
6008,67,6046,1
6009,67,5168,1
6010,67,5348,1
6011,67,6571,0
6012,67,4898,1
6013,67,7398,0
6014,67,4315,1
6015,67,4967,0
6016,67,7291,1
6017,67,5147,1
6018,67,7510,1
6019,67,5491,0
6020,67,4568,1
6021,67,4109,1
6022,67,6939,0
6023,67,4244,0
6024,67,6538,1
6025,67,4550,0
6026,67,6661,1
6027,67,5354,0
6028,68,24231,1
6029,68,23199,1
6030,68,23472,0
6031,68,23704,0
6032,68,23313,1
6033,68,22263,0
6034,68,21942,0
6035,68,24570,0
6036,68,22515,0
6037,68,22814,0
6038,68,22012,0
6039,68,23150,0
6040,68,23642,0
6041,68,24624,0
6042,68,23283,0
6043,68,23476,1
6044,68,22113,0
6045,68,24679,0
6046,68,24639,0
6047,68,22663,1
6048,68,24723,0
6049,68,23488,0
6050,68,24308,0
6051,68,23572,0
6052,68,24444,0
6053,68,22241,0
6054,68,24890,1
6055,68,24883,0
6056,68,23987,0
6057,68,22646,0
6058,68,23107,0
6059,68,21705,0
6060,68,23974,0
6061,68,24346,0
6062,68,23209,0
6063,68,23315,0
6064,68,23285,0
6065,68,24488,0
6066,68,22220,0
6067,68,24399,1
6068,68,24051,0
6069,68,23058,0
6070,68,22219,0
6071,68,24436,1
6072,68,23898,0
6073,68,22536,0
6074,68,23325,0
6075,68,24237,1
6076,68,24422,0
6077,68,24266,0
6078,68,16246,0
6079,68,22043,0
6080,68,22355,0
6081,68,24020,0
6082,68,22538,0
6083,68,22437,0
6084,68,24585,0
6085,68,24385,0
6086,68,22514,0
6087,68,22929,0
6088,68,23321,0
6089,68,23827,0
6090,68,22122,0
6091,68,21907,0
6092,68,24464,0
6093,68,22190,0
6094,68,24236,0
6095,68,22980,0
6096,68,24010,0
6097,68,23921,0
6098,68,23333,1
6099,68,22741,0
6100,68,24806,0
6101,68,23053,0
6102,68,23923,0
6103,68,23626,0
6104,68,21624,0
6105,68,23328,0
6106,68,23178,0
6107,68,23806,1
6108,68,22619,1
6109,68,24191,0
6110,68,23781,0
6111,68,22123,0
6112,68,22115,0
6113,68,22662,0
6114,68,23238,0
6115,68,24835,0
6116,68,24452,0
6117,68,24906,0
6118,68,23959,0
6119,68,22166,0
6120,68,23257,0
6121,68,22533,0
6122,68,23758,0
6123,68,23770,0
6124,68,23179,0
6125,68,23407,0
6126,68,6103,0
6127,68,23955,0
6128,68,24622,0
6129,68,22496,0
6130,68,24899,0
6131,68,23667,0
6132,69,4690,1
6133,69,6258,0
6134,69,7251,1
6135,69,7148,0
6136,69,6302,0
6137,69,4273,1
6138,69,6467,1
6139,69,5181,0
6140,69,7541,1
6141,69,7294,1
6142,69,6073,0
6143,69,6614,0
6144,69,5447,1
6145,69,4132,0
6146,69,6385,1
6147,69,6069,1
6148,69,5605,0
6149,69,4879,0
6150,69,7247,1
6151,69,4914,0
6152,69,5649,1
6153,69,4917,1
6154,69,5420,0
6155,69,6214,0
6156,69,4408,1
6157,69,4313,0
6158,69,4443,1
6159,69,7543,0
6160,69,6826,0
6161,69,6432,1
6162,69,4524,1
6163,69,6630,1
6164,69,5283,1
6165,69,5866,0
6166,69,5555,0
6167,69,6175,0
6168,69,6147,1
6169,69,4947,0
6170,69,7031,1
6171,69,5013,1
6172,69,6752,1
6173,69,5753,0
6174,69,7041,0
6175,69,5493,1
6176,69,5946,1
6177,69,5020,0
6178,69,6741,0
6179,69,7166,0
6180,69,4899,0
6181,69,4768,1
6182,69,4706,1
6183,69,4508,1
6184,69,6557,1
6185,69,6862,1
6186,69,4053,1
6187,69,4155,1
6188,69,7474,1
6189,69,4501,0
6190,69,5773,1
6191,69,7164,1
6192,69,4074,1
6193,69,7221,1
6194,69,6353,0
6195,69,6764,0
6196,69,4455,1
6197,69,7316,1
6198,69,7204,1
6199,69,6170,1
6200,69,6492,1
6201,69,6401,1
6202,69,5782,1
6203,69,4111,1
6204,69,6580,1
6205,69,4975,1
6206,69,4938,1
6207,69,6702,1
6208,69,5490,0
6209,69,5324,0
6210,69,4933,0
6211,69,4376,0
6212,69,7453,1
6213,69,5190,1
6214,69,5695,0
6215,69,4750,1
6216,69,4643,1
6217,69,6491,0
6218,69,6279,1
6219,69,7489,1
6220,69,5759,1
6221,69,6383,0
6222,69,5024,1
6223,69,5667,0
6224,69,4196,1
6225,69,7425,0
6226,69,5394,0
6227,69,4058,1
6228,69,5984,1
6229,69,6672,1
6230,69,6532,1
6231,69,5975,1
6232,69,5452,0
6233,69,5671,1
6234,69,4456,0
6235,69,6595,1
6236,70,5113,0
6237,70,6534,0
6238,70,5361,0
6239,70,4158,0
6240,70,4265,0
6241,70,5948,0
6242,70,4991,0
6243,70,5559,0
6244,70,5826,0
6245,70,6975,0
6246,70,4546,1
6247,70,5760,0
6248,70,7211,1
6249,70,6841,0
6250,70,5136,0
6251,70,7402,0
6252,70,6121,0
6253,70,6687,1
6254,70,4275,0
6255,70,6917,0
6256,70,4128,0
6257,70,4989,0
6258,70,7066,0
6259,70,6231,0
6260,70,4662,0
6261,70,4616,0
6262,70,6284,0
6263,70,5539,0
6264,70,5786,0
6265,70,4963,0
6266,70,6871,0
6267,70,6805,0
6268,70,4757,0
6269,70,7309,0
6270,70,6122,0
6271,70,5344,0
6272,70,7244,0
6273,70,6407,0
6274,70,6531,0
6275,70,4674,0
6276,70,5419,0
6277,70,4632,0
6278,70,6486,0
6279,70,5442,0
6280,70,4075,1
6281,70,7023,0
6282,70,5749,0
6283,70,6481,0
6284,70,5373,0
6285,70,7513,0
6286,70,6596,0
6287,70,6188,0
6288,70,6797,0
6289,70,4596,0
6290,70,7017,0
6291,70,5938,0
6292,70,6493,0
6293,70,5304,0
6294,70,5309,0
6295,70,4407,0
6296,70,6161,1
6297,70,5828,0
6298,70,6085,0
6299,70,9482,0
6300,70,4748,0
6301,70,6509,0
6302,70,5853,0
6303,70,4045,0
6304,70,5824,0
6305,70,4421,0
6306,70,6148,0
6307,70,5945,0
6308,70,6549,0
6309,70,4672,0
6310,70,7215,0
6311,70,6140,0
6312,70,4092,0
6313,70,5448,0
6314,70,6071,0
6315,70,7104,0
6316,70,7473,1
6317,70,5200,0
6318,70,4929,0
6319,70,7260,0
6320,70,5880,0
6321,70,6057,0
6322,70,4320,0
6323,70,7113,0
6324,70,4310,0
6325,70,4923,0
6326,70,6200,0
6327,70,4593,1
6328,70,5511,0
6329,70,4626,0
6330,70,4277,0
6331,70,7298,0
6332,70,4412,0
6333,70,7424,0
6334,70,7033,0
6335,70,4251,0
6336,70,4318,0
6337,70,5006,0
6338,71,23184,1
6339,71,22056,1
6340,71,23756,1
6341,71,24584,1
6342,71,21927,0
6343,71,24303,0
6344,71,24279,0
6345,71,23221,0
6346,71,24299,0
6347,71,23956,0
6348,71,23259,0
6349,71,24764,0
6350,71,21994,1
6351,71,21992,0
6352,71,23841,0
6353,71,22471,0
6354,71,24218,0
6355,71,22603,0
6356,71,24956,0
6357,71,24641,0
6358,71,22194,0
6359,71,24575,0
6360,71,24485,1
6361,71,24655,0
6362,71,23687,0
6363,71,23223,1
6364,71,24351,1
6365,71,22847,0
6366,71,22448,1
6367,71,23736,0
6368,71,22787,0
6369,71,23554,1
6370,71,11211,0
6371,71,22640,0
6372,71,24330,0
6373,71,24000,1
6374,71,22101,1
6375,71,24803,1
6376,71,21738,0
6377,71,24244,1
6378,71,23788,0
6379,71,24645,0
6380,71,23378,1
6381,71,22823,1
6382,71,21896,1
6383,71,22185,0
6384,71,24387,0
6385,71,22780,0
6386,71,24796,0
6387,71,23951,1
6388,71,22484,1
6389,71,22236,1
6390,71,23751,0
6391,71,24377,0
6392,71,23151,0
6393,71,22356,0
6394,71,24623,1
6395,71,22454,0
6396,71,21925,0
6397,71,22808,1
6398,71,22761,1
6399,71,21701,1
6400,71,21877,1
6401,71,24012,0
6402,71,21797,0
6403,71,24768,0
6404,71,22389,1
6405,71,23999,0
6406,71,24870,0
6407,71,24540,0
6408,71,24776,1
6409,71,22124,1
6410,71,22877,0
6411,71,23484,0
6412,71,23971,0
6413,71,21741,1
6414,71,23794,1
6415,71,24084,1
6416,71,22358,1
6417,71,22150,0
6418,71,23952,0
6419,71,23595,0
6420,71,22483,0
6421,71,21841,1
6422,71,22411,1
6423,71,21686,0
6424,71,23064,1
6425,71,22848,0
6426,71,21737,0
6427,71,24678,0
6428,72,19902,0
6429,72,20459,0
6430,72,21461,0
6431,72,18306,0
6432,72,20492,0
6433,72,9557,0
6434,72,1964,0
6435,72,18446,1
6436,72,21281,1
6437,72,20593,0
6438,72,17930,1
6439,72,18282,0
6440,72,18269,0
6441,72,20711,0
6442,72,19276,1
6443,72,18853,0
6444,72,20435,1
6445,72,21287,0
6446,72,20094,1
6447,72,21458,0
6448,72,20322,0
6449,72,19250,0
6450,72,19750,0
6451,72,19488,0
6452,72,19685,0
6453,72,19503,0
6454,72,19600,1
6455,72,19744,1
6456,72,21324,0
6457,72,20180,0
6458,72,20950,1
6459,72,18519,0
6460,72,21523,0
6461,72,21446,0
6462,72,17957,0
6463,72,19854,0
6464,72,20010,0
6465,72,5347,0
6466,72,19551,1
6467,72,19407,0
6468,72,18743,0
6469,72,10429,0
6470,72,19512,0
6471,72,21471,0
6472,72,21220,0
6473,72,21157,0
6474,72,21350,0
6475,72,18032,0
6476,72,19450,0
6477,72,19639,0
6478,72,20651,0
6479,72,19387,0
6480,72,18012,0
6481,72,20602,0
6482,72,21175,0
6483,72,20001,0
6484,72,20283,0
6485,72,19689,0
6486,72,20464,0
6487,72,17926,0
6488,72,18511,0
6489,72,21435,0
6490,72,18559,0
6491,72,18028,0
6492,72,21059,0
6493,72,19572,0
6494,72,20471,0
6495,72,19701,0
6496,72,18753,0
6497,72,18261,0
6498,72,19531,0
6499,72,18151,1
6500,72,19663,0
6501,72,19222,0
6502,72,18584,1
6503,72,20095,0
6504,72,20909,0
6505,72,17940,0
6506,72,19590,0
6507,72,21212,0
6508,72,20524,1
6509,72,21022,0
6510,72,18232,0
6511,73,3181,0
6512,73,346,0
6513,73,2349,0
6514,73,224,0
6515,73,2320,0
6516,73,3934,0
6517,73,2143,0
6518,73,2266,0
6519,73,1028,0
6520,73,3047,0
6521,73,701,0
6522,73,1823,0
6523,73,576,0
6524,73,3725,0
6525,73,190,0
6526,73,2218,0
6527,73,3460,1
6528,73,3280,0
6529,73,3741,0
6530,73,2574,0
6531,73,2061,1
6532,73,45,0
6533,73,3305,0
6534,73,890,0
6535,73,2818,0
6536,73,3821,0
6537,73,3998,0
6538,73,2671,0
6539,73,1650,1
6540,73,1577,0
6541,73,974,0
6542,73,1627,0
6543,73,70,0
6544,73,3576,0
6545,73,2595,0
6546,73,532,0
6547,73,1145,0
6548,73,2825,0
6549,73,3962,0
6550,73,2088,0
6551,73,3968,0
6552,73,1244,1
6553,73,860,0
6554,73,83,0
6555,73,3621,0
6556,73,2182,0
6557,73,1789,1
6558,73,2660,0
6559,73,116,0
6560,73,1510,0
6561,73,3781,0
6562,73,3376,0
6563,73,3895,0
6564,73,321,0
6565,73,2201,0
6566,73,38,0
6567,73,1748,0
6568,73,495,0
6569,73,1936,0
6570,73,848,0
6571,73,3121,1
6572,73,3165,0
6573,73,529,0
6574,73,2773,0
6575,73,2284,0
6576,73,1888,0
6577,73,90,0
6578,73,2491,0
6579,73,3901,0
6580,73,3233,0
6581,73,2021,0
6582,73,1319,0
6583,73,3567,0
6584,73,1726,0
6585,73,2125,0
6586,73,2860,0
6587,73,2524,0
6588,73,2902,0
6589,73,1421,0
6590,73,1710,0
6591,73,3328,0
6592,73,282,0
6593,73,3554,0
6594,73,183,0
6595,73,2692,0
6596,73,1743,0
6597,73,1972,0
6598,73,2509,0
6599,73,3195,1
6600,73,2107,0
6601,73,1907,0
6602,73,2410,0
6603,73,694,0
6604,73,3256,0
6605,73,577,0
6606,73,2722,0
6607,73,3509,0
6608,73,3843,0
6609,73,1755,0
6610,73,1165,0
6611,73,3848,0
6612,73,198,0
6613,74,10743,0
6614,74,10034,0
6615,74,10987,0
6616,74,8360,0
6617,74,10540,0
6618,74,9969,0
6619,74,10224,0
6620,74,8118,0
6621,74,10753,0
6622,74,9666,0
6623,74,8167,0
6624,74,9147,0
6625,74,7765,1
6626,74,10424,0
6627,74,10706,0
6628,74,9596,0
6629,74,8548,0
6630,74,10847,0
6631,74,9383,0
6632,74,9990,0
6633,74,8898,0
6634,74,8525,0
6635,74,9860,0
6636,74,10075,0
6637,74,8013,0
6638,74,11159,0
6639,74,10268,0
6640,74,8518,0
6641,74,10077,0
6642,74,9775,0
6643,74,9167,0
6644,74,9148,0
6645,74,10084,0
6646,74,9721,0
6647,74,11016,0
6648,74,9693,0
6649,74,9476,0
6650,74,10539,0
6651,74,9846,0
6652,74,10399,0
6653,74,7668,1
6654,74,8240,0
6655,74,9780,0
6656,74,9445,0
6657,74,7714,0
6658,74,9242,0
6659,74,10522,0
6660,74,7669,0
6661,74,10457,0
6662,74,10715,0
6663,74,10725,0
6664,74,9345,1
6665,74,10273,0
6666,74,7647,0
6667,74,9696,0
6668,74,9549,0
6669,74,8730,0
6670,74,8278,0
6671,74,8234,0
6672,74,8895,0
6673,74,8244,0
6674,74,9251,0
6675,74,7749,0
6676,74,10405,0
6677,74,9975,0
6678,74,10813,0
6679,74,9811,0
6680,74,9100,0
6681,74,8599,0
6682,74,10501,0
6683,74,10538,0
6684,74,10916,0
6685,74,9534,0
6686,74,7641,0
6687,74,8015,0
6688,74,9263,0
6689,74,10349,0
6690,74,8812,0
6691,74,8424,0
6692,74,10546,0
6693,74,9909,1
6694,74,9599,0
6695,74,8919,0
6696,74,8582,0
6697,74,8303,0
6698,74,10066,0
6699,74,10634,0
6700,74,10226,0
6701,74,7566,0
6702,74,9499,0
6703,74,9989,0
6704,74,9921,0
6705,74,8476,0
6706,74,8948,0
6707,74,11096,0
6708,74,10071,0
6709,74,7650,0
6710,74,8038,0
6711,74,9143,0
6712,74,7592,0
6713,74,10516,0
6714,74,10173,0
6715,75,15536,0
6716,75,14835,0
6717,75,15319,0
6718,75,15435,0
6719,75,14813,1
6720,75,16322,0
6721,75,17202,0
6722,75,17536,1
6723,75,16836,0
6724,75,17490,0
6725,75,14908,0
6726,75,17782,0
6727,75,16146,0
6728,75,16483,0
6729,75,17070,0
6730,75,16447,1
6731,75,15307,0
6732,75,16606,0
6733,75,15003,0
6734,75,15063,0
6735,75,14884,0
6736,75,14906,0
6737,75,15492,0
6738,75,15878,0
6739,75,16076,0
6740,75,17673,0
6741,75,17374,0
6742,75,17450,0
6743,75,17760,0
6744,75,15626,0
6745,75,16784,0
6746,75,16452,0
6747,75,16672,0
6748,75,15827,1
6749,75,15784,0
6750,75,17792,0
6751,75,17731,0
6752,75,17689,0
6753,75,17641,0
6754,75,17299,0
6755,75,15939,0
6756,75,17132,0
6757,75,15086,0
6758,75,16600,0
6759,75,14928,0
6760,75,17675,0
6761,75,16345,0
6762,75,15609,0
6763,75,17208,0
6764,75,17151,0
6765,75,17860,0
6766,75,15951,0
6767,75,15745,0
6768,75,15244,0
6769,75,15585,0
6770,75,14877,0
6771,75,15669,0
6772,75,14849,0
6773,75,17625,0
6774,75,15535,0
6775,75,15696,0
6776,75,17848,0
6777,75,15046,0
6778,75,16596,0
6779,75,16658,0
6780,75,17434,0
6781,75,17842,0
6782,75,16377,0
6783,75,15971,0
6784,75,17447,0
6785,75,15276,0
6786,75,15832,0
6787,75,16673,0
6788,75,16791,0
6789,75,16509,0
6790,75,14916,0
6791,75,1947,0
6792,75,15061,0
6793,75,17802,1
6794,75,16845,0
6795,75,15636,0
6796,75,15433,0
6797,75,15964,0
6798,75,17239,0
6799,75,15232,0
6800,75,17322,0
6801,75,14941,0
6802,75,15619,0
6803,75,17537,0
6804,75,15743,0
6805,75,17615,0
6806,75,16997,0
6807,75,15134,0
6808,75,17270,1
6809,75,15434,0
6810,75,16521,0
6811,75,15481,0
6812,75,17516,0
6813,75,15164,0
6814,75,16029,0
6815,75,15860,0
6816,75,17312,0
6817,75,17816,0
6818,75,14996,0
6819,76,5632,0
6820,76,5626,0
6821,76,4857,0
6822,76,4390,0
6823,76,6338,0
6824,76,7317,0
6825,76,6266,0
6826,76,4695,0
6827,76,5163,0
6828,76,4820,1
6829,76,5774,0
6830,76,6346,1
6831,76,4114,0
6832,76,4189,0
6833,76,6447,1
6834,76,6660,0
6835,76,5176,0
6836,76,7387,1
6837,76,5702,1
6838,76,6086,0
6839,76,7245,0
6840,76,7286,1
6841,76,7196,0
6842,76,7307,1
6843,76,5716,1
6844,76,5404,0
6845,76,4689,1
6846,76,6927,0
6847,76,5037,1
6848,76,6796,1
6849,76,4571,0
6850,76,4184,1
6851,76,6964,0
6852,76,7026,1
6853,76,6021,0
6854,76,6093,1
6855,76,4951,0
6856,76,6335,1
6857,76,4249,1
6858,76,4547,1
6859,76,4841,1
6860,76,6617,0
6861,76,4610,0
6862,76,7082,0
6863,76,4242,0
6864,76,4191,1
6865,76,5761,0
6866,76,4619,0
6867,76,6915,0
6868,77,12238,0
6869,77,11434,1
6870,77,12564,1
6871,77,12188,1
6872,77,12931,1
6873,77,11345,1
6874,77,11624,1
6875,77,12930,1
6876,77,11233,1
6877,77,14238,1
6878,77,11463,1
6879,77,12027,1
6880,77,14308,1
6881,77,12760,1
6882,77,12401,1
6883,77,14799,1
6884,77,11491,1
6885,77,14363,1
6886,77,13761,1
6887,77,11725,1
6888,77,12102,1
6889,77,11398,1
6890,77,14375,1
6891,77,14753,1
6892,77,12571,1
6893,77,14158,1
6894,77,13631,1
6895,77,14478,1
6896,77,13802,1
6897,77,12131,1
6898,77,13851,1
6899,77,13550,1
6900,77,12475,1
6901,77,14246,1
6902,77,14075,1
6903,77,11315,1
6904,77,13711,1
6905,77,13212,1
6906,77,12979,1
6907,77,11573,1
6908,77,14018,1
6909,77,12945,1
6910,77,14502,1
6911,77,11229,1
6912,77,12509,1
6913,77,11936,1
6914,77,12849,1
6915,77,13545,1
6916,77,13244,1
6917,77,11583,1
6918,77,14573,1
6919,77,13141,1
6920,77,13022,1
6921,77,13824,1
6922,77,13595,1
6923,77,14025,1
6924,77,13608,1
6925,77,14604,1
6926,77,12306,1
6927,77,13634,1
6928,77,14558,1
6929,77,14805,1
6930,77,12129,1
6931,77,13919,1
6932,77,14695,1
6933,77,14085,1
6934,77,12784,1
6935,77,11366,1
6936,77,11291,1
6937,77,13530,1
6938,77,12845,1
6939,77,12551,0
6940,77,13651,1
6941,77,12664,1
6942,77,14176,1
6943,77,14607,1
6944,77,13470,1
6945,77,12357,1
6946,77,12078,1
6947,77,14012,1
6948,77,11497,0
6949,77,12437,1
6950,77,13401,1
6951,77,11342,1
6952,77,12676,1
6953,77,11350,1
6954,77,13471,1
6955,77,13276,1
6956,77,11748,1
6957,77,13913,1
6958,77,14654,1
6959,77,14472,1
6960,77,13048,1
6961,77,12880,1
6962,77,13819,1
6963,77,14260,1
6964,77,11856,1
6965,77,12152,1
6966,77,13639,1
6967,77,12805,1
6968,78,19309,1
6969,78,21492,0
6970,78,19558,0
6971,78,20165,0
6972,78,19525,0
6973,78,20925,0
6974,78,18891,0
6975,78,20574,0
6976,78,18291,0
6977,78,19659,0
6978,78,20650,0
6979,78,19593,0
6980,78,19434,0
6981,78,19507,0
6982,78,18677,0
6983,78,18002,0
6984,78,19314,1
6985,78,18051,0
6986,78,20626,0
6987,78,19907,0
6988,78,19887,0
6989,78,19168,0
6990,78,18576,0
6991,78,18728,0
6992,78,18529,0
6993,78,20376,0
6994,78,21576,0
6995,78,20561,0
6996,78,21388,0
6997,78,20238,0
6998,78,19845,0
6999,78,18658,0
7000,78,20738,0
7001,78,18298,1
7002,78,19039,0
7003,78,17931,0
7004,78,20799,0
7005,78,21137,0
7006,78,18102,0
7007,78,20883,0
7008,78,18259,0
7009,78,20864,0
7010,78,18781,0
7011,78,21312,0
7012,78,19804,0
7013,78,18469,0
7014,78,19046,0
7015,78,21536,0
7016,78,19368,0
7017,78,19287,0
7018,78,21618,0
7019,78,18749,0
7020,78,19996,0
7021,78,19674,0
7022,78,18762,0
7023,78,18789,0
7024,78,20603,0
7025,78,19027,0
7026,78,20685,0
7027,78,20447,0
7028,78,19110,0
7029,78,21189,0
7030,78,20472,1
7031,78,20061,1
7032,78,18185,0
7033,78,20152,0
7034,78,19399,0
7035,78,18244,0
7036,78,18052,0
7037,78,20396,0
7038,78,19421,0
7039,78,21453,0
7040,78,18546,0
7041,78,18216,1
7042,78,20361,0
7043,78,21260,0
7044,78,21293,1
7045,78,18131,0
7046,78,18696,0
7047,78,20936,0
7048,78,18138,0
7049,78,17948,0
7050,78,21282,0
7051,78,18267,0
7052,78,21490,0
7053,78,20081,0
7054,78,20443,0
7055,78,19128,0
7056,78,19260,0
7057,78,20068,0
7058,78,21349,0
7059,78,19968,0
7060,78,20267,0
7061,78,18468,0
7062,78,19747,0
7063,78,21001,0
7064,79,25120,0
7065,79,25226,0
7066,79,27230,0
7067,79,26876,0
7068,79,27015,0
7069,79,26523,0
7070,79,25535,0
7071,79,27579,0
7072,79,27999,0
7073,79,25870,0
7074,79,26362,0
7075,79,25319,0
7076,79,25605,0
7077,79,26666,0
7078,79,27617,0
7079,79,26119,0
7080,79,25968,0
7081,79,26828,0
7082,79,26148,0
7083,79,24997,0
7084,79,618,1
7085,79,27538,0
7086,79,25155,0
7087,79,27348,0
7088,79,25941,1
7089,79,25739,0
7090,79,25565,1
7091,79,26216,0
7092,79,27884,0
7093,79,25891,0
7094,79,25194,0
7095,79,26863,0
7096,79,27486,0
7097,79,25521,0
7098,79,25885,0
7099,79,26883,0
7100,79,27633,0
7101,79,27895,0
7102,79,27652,0
7103,79,25057,0
7104,79,26275,0
7105,79,768,1
7106,79,26905,0
7107,79,27967,0
7108,79,25527,0
7109,79,27641,0
7110,79,25382,0
7111,79,27926,0
7112,79,27205,0
7113,79,984,1
7114,79,26580,0
7115,79,25168,0
7116,79,25200,0
7117,79,25403,0
7118,79,26014,0
7119,79,2519,1
7120,79,27964,0
7121,79,26339,0
7122,79,25011,0
7123,79,27580,0
7124,79,26629,0
7125,79,3430,1
7126,79,25435,0
7127,79,27587,0
7128,79,27452,0
7129,79,25132,0
7130,79,26692,0
7131,79,27665,0
7132,79,26791,0
7133,79,26081,1
7134,79,26945,0
7135,79,26448,0
7136,79,26681,0
7137,79,27599,0
7138,79,26496,0
7139,79,9648,0
7140,79,26564,0
7141,79,26398,0
7142,79,27626,0
7143,79,27508,0
7144,79,26103,0
7145,79,25042,0
7146,79,27385,0
7147,79,27375,0
7148,79,25669,0
7149,79,26702,0
7150,79,25510,0
7151,79,27225,0
7152,79,26785,0
7153,79,26219,0
7154,79,25618,0
7155,79,25959,0
7156,79,26842,0
7157,79,27662,0
7158,79,27391,0
7159,79,27858,0
7160,79,842,1
7161,79,25468,0
7162,79,26181,0
7163,79,26337,0
7164,80,11834,1
7165,80,11580,1
7166,80,12262,1
7167,80,14095,0
7168,80,11820,1
7169,80,11689,1
7170,80,13582,0
7171,80,11235,0
7172,80,13909,0
7173,80,13866,1
7174,80,13839,1
7175,80,14230,1
7176,80,14116,1
7177,80,11682,1
7178,80,11996,1
7179,80,12894,0
7180,80,12491,1
7181,80,13844,1
7182,80,13042,0
7183,80,14293,1
7184,80,11396,1
7185,80,14361,0
7186,80,14676,1
7187,80,13574,1
7188,80,11838,1
7189,80,11959,1
7190,80,14342,0
7191,80,14323,1
7192,80,11385,1
7193,80,12630,1
7194,80,13627,1
7195,80,12173,1
7196,80,13291,0
7197,80,12613,1
7198,80,11808,0
7199,80,11781,1
7200,80,13085,1
7201,80,12609,1
7202,80,12177,0
7203,80,14127,1
7204,80,12814,0
7205,80,12107,1
7206,80,12049,1
7207,80,14107,1
7208,80,12770,1
7209,80,12119,1
7210,80,14620,1
7211,80,13158,1
7212,80,11218,1
7213,80,12438,1
7214,80,14270,0
7215,80,12550,1
7216,80,12341,0
7217,80,13723,0
7218,80,14094,0
7219,80,12179,0
7220,80,14587,1
7221,80,13664,1
7222,81,21886,0
7223,81,23747,1
7224,81,23437,1
7225,81,23862,0
7226,81,23517,1
7227,81,21795,1
7228,81,22298,0
7229,81,22269,0
7230,81,22212,0
7231,81,22215,1
7232,81,24911,0
7233,81,21777,0
7234,81,24292,1
7235,81,24105,0
7236,81,24426,0
7237,81,23893,0
7238,81,23755,0
7239,81,22716,0
7240,81,23780,0
7241,81,23561,0
7242,81,21989,0
7243,81,22135,1
7244,81,24492,1
7245,81,21822,0
7246,81,22432,1
7247,81,23069,0
7248,81,22421,0
7249,81,21842,1
7250,81,24174,0
7251,81,23376,0
7252,81,23153,1
7253,81,22295,0
7254,81,22387,0
7255,81,24269,0
7256,81,23480,1
7257,81,24841,0
7258,81,23844,0
7259,81,22049,0
7260,81,22132,0
7261,81,24456,0
7262,81,24086,1
7263,81,23979,0
7264,81,10920,0
7265,81,23450,0
7266,81,24481,0
7267,81,22978,0
7268,81,23031,0
7269,81,24582,0
7270,81,23940,0
7271,81,22347,0
7272,81,24573,0
7273,81,24613,0
7274,81,24195,1
7275,81,24185,0
7276,81,22090,0
7277,81,22638,0
7278,81,23442,0
7279,81,24746,0
7280,81,24736,0
7281,81,23888,0
7282,81,23335,0
7283,81,21785,0
7284,81,23218,0
7285,81,21980,0
7286,81,22529,0
7287,81,23417,0
7288,81,21684,0
7289,81,22265,0
7290,81,22103,0
7291,81,22412,0
7292,81,22528,0
7293,81,22820,0
7294,81,24534,0
7295,81,22566,0
7296,81,23848,1
7297,81,22209,1
7298,81,21916,0
7299,81,24817,0
7300,81,23909,0
7301,81,22452,0
7302,81,22987,0
7303,81,21830,0
7304,81,21619,0
7305,81,23564,0
7306,81,22413,0
7307,81,23256,0
7308,81,24190,0
7309,81,23365,0
7310,81,24203,0
7311,81,24872,0
7312,81,23880,0
7313,81,22704,0
7314,81,22726,0
7315,81,22327,1
7316,81,21922,0
7317,81,24256,0
7318,81,22217,1
7319,81,22482,0
7320,81,23849,0
7321,81,21833,0
7322,82,15299,0
7323,82,15325,0
7324,82,15024,0
7325,82,17863,0
7326,82,15653,0
7327,82,5972,0
7328,82,16976,0
7329,82,16831,0
7330,82,16274,0
7331,82,17152,0
7332,82,14953,0
7333,82,16230,0
7334,82,15253,0
7335,82,14902,0
7336,82,16674,0
7337,82,15004,0
7338,82,16434,0
7339,82,15468,0
7340,82,17406,0
7341,82,14977,0
7342,82,16968,0
7343,82,17763,0
7344,82,15212,0
7345,82,16234,0
7346,82,15689,0
7347,82,16832,0
7348,82,17138,0
7349,82,16901,0
7350,82,16999,0
7351,82,16190,0
7352,82,16575,1
7353,82,14963,1
7354,82,17390,0
7355,82,14909,1
7356,82,15843,0
7357,82,17071,0
7358,82,16735,0
7359,82,16032,0
7360,82,15946,0
7361,82,16774,0
7362,82,17821,0
7363,82,17815,0
7364,82,15442,0
7365,82,15605,0
7366,82,16966,0
7367,82,17001,0
7368,82,17574,0
7369,82,15264,0
7370,82,16734,0
7371,82,15969,0
7372,82,17488,0
7373,82,15746,0
7374,82,15159,0
7375,82,15032,0
7376,82,16585,0
7377,82,15225,0
7378,82,17122,0
7379,82,14897,0
7380,82,15998,0
7381,82,14896,0
7382,82,16156,1
7383,82,17866,0
7384,82,14854,0
7385,82,17786,0
7386,82,16998,0
7387,82,15384,0
7388,82,15010,0
7389,82,17634,0
7390,82,16115,0
7391,82,14822,0
7392,82,15547,0
7393,82,17056,0
7394,82,14933,1
7395,82,16794,0
7396,82,15906,1
